ID;Case ID;CHAMBER;YEAR;NAME;Area;Outcome;Econ_Ideology_Median;Econ_Ideology_Rapporteur;Legal_Expertise_Median;Legal_Expertise_Rapporteur;Europhilia_Median;Europhilia_rapporteur;Rapporteur_Name;Ease_Doing_Business;Legal_Practice;Gov_Left_Right;Gov_Europhilia;Legal_Tradition;Country
167;tj-309/04, 317/04, 329/04, 336/04;5;2008; tv 2/danmark a/s and others v commission of the european communities;1;commission;5.185185185;5.185185185;6.577941176;6.711111111;6.888888889;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
464;tj-309/02;8;2009; acegas-aps spa v commission of the european communities;1;plaintiff;5.166666667;3.021604938;6.577941176;8.205962556;6.928571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
114;tj-308/00;2;2004; salzgitter ag v commission of the european communities;1;commission;4.833333333;4.967948718;6.866666667;7.182051282;7.142857143;8;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
277;tj-308/00;2;2013;Salzgitter AG v European Commission;1;plaintiff;5.848484848;3.318390805;5.466666667;7.859770115;6.777777778;6.2;Mengozzi (IT);66.5;no;-17.23036458;1.426447917;civil_law;italy
482;tj-306/11;7;2014; schwenk zement kg v european commission;0;commission;5.611111111;5;6.2;6.2;8.25;8.25;Prek (SI);66.76;yes;2.449346939;1.827489796;socialist;slovenia
207;tj-306/05;5;2008; isabella scippacercola and ioannis terezakis v commission of the european communities;0;plaintiff;5.185185185;4.881127451;6.577941176;6.577941176;6.888888889;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
653;tj-305/13;7;2015;servizi assicurativi del commercio estero spa (sace) and sace bt spa v european commission;1;commission;4.259259259;3.472222222;8.133333333;8.613333333;8.166666667;8.166666667;Van der Woude (NL);73.8;yes;-10.76785106;2.530276596;civil_law;netherlands
564;tj-304/08;1;2012; smurfit kappa group plc v european commission;1;commission;5.178571429;5.178571429;6.875;6.875;6.777777778;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
122;tj-304/04, 316/04;2;2006; italian republic (t-304/04) and wam spa (t-316/04) v commission of the european communities;1;commission;4.833333333;5.166666667;6.866666667;6.172527473;6.666666667;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
181;tj-304/02;5;2006; hoek loos nv v commission of the european communities;0;plaintiff;5.185185185;5.185185185;5.871794872;6.711111111;6.538461538;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
374;tj-303/10;5;2012; wam industriale spa v european commission;1;plaintiff;5.166666667;5.166666667;6.172527473;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
508;tj-303/05;1;2009; aceaelectrabel produzione spa v commission of the european communities;1;plaintiff;5.611111111;5.848484848;5.871794872;5.871794872;7.142857143;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
191;tj-303/02;5;2006; westfalen gassen nederland bv v commission of the european communities;0;plaintiff;5.185185185;5.185185185;5.871794872;6.711111111;6.538461538;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
186;tj-301/04;5;2009; clearstream banking ag and clearstream international sa v commission of the european communities;0;plaintiff;5.185185185;5;6.2;6.2;8.25;8.25;Prek (SI);66.76;yes;2.449346939;1.827489796;socialist;slovenia
455;tj-301/02;8;2009; aem spa v commission of the european communities;1;plaintiff;5.166666667;3.021604938;6.577941176;8.205962556;6.928571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
182;tj-301/01;5;2008; alitalia - linee aeree italiane spa v commission of the european communities;1;plaintiff;5.185185185;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
461;tj-300/02;8;2009; azienda mediterranea gas e acqua spa (amga) v commission of the european communities;1;plaintiff;5.166666667;3.021604938;6.577941176;8.205962556;6.928571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
125;tj-30/05;2;2007;william prym gmbh & co;0;commission;4.833333333;4.833333333;6.866666667;6.866666667;6.666666667;6.666666667;Pirrung  (DE);79.34;no;-23.34488856;5.073516129;civil_law;germany
498;tj-30/03;2;2011;3f v european commission;1;plaintiff;5.611111111;5.848484848;5.871794872;5.871794872;7.2;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
197;tj-30/01, 32/01. 86/02, 88/02;5;2009; territorio histórico de álava - diputación foral de álava and others v commission of the european communities;1;plaintiff;5.185185185;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
251;tj-3/09;8;2011; italian republic v european commission;1;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
418;tj-299/08;2;2011; elf aquitaine sa v european commission;0;plaintiff;5.272727273;5.333333333;5.854545455;4.244444444;6.454545455;5.555555556;Jürimäe (EE);78.06;no;-1.592066667;3.5989;socialist;estonia
501;tj-297/11;7;2014; buzzi unicem spa v european commission;0;plaintiff;5.611111111;5;6.2;6.2;8.25;8.25;Prek (SI);66.76;yes;2.449346939;1.827489796;socialist;slovenia
452;tj-297/02;8;2009; acea spa v commission of the european communities;1;plaintiff;5.166666667;3.021604938;6.577941176;8.205962556;6.928571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
111;tj-297/01;4;2004; sic - sociedade independente de sa v commission of the european communities;1;plaintiff;4.833333333;5.185185185;6.866666667;6.711111111;7.142857143;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
509;tj-296/11;7;2014; cementos portland sa v european commission;0;plaintiff;5.611111111;5;6.2;6.2;8.25;8.25;Prek (SI);66.76;yes;2.449346939;1.827489796;socialist;slovenia
371;tj-296/09;5;2011; european federation of ink and ink cartridge manufacturers (efim) v european commission;0;plaintiff;5.166666667;5.166666667;6.172527473;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
454;tj-292/02;8;2009; confederazione nazionale dei servizi (confservizi) v commission of the european communities;1;plaintiff;5.166666667;3.021604938;6.577941176;8.205962556;6.928571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
379;tj-291/06;8;2009;operator arp sp;1;commission;5.166666667;5.778787879;6.577941176;7.386363636;6.928571429;6.363636364;Dittrich (DE);79.34;no;-11.85245089;0.954897321;civil_law;germany
57;tj-29/10, 33;1;2012; kingdom of the netherlands (t-29/10) and ing groep nv (t-33/10) v european commission;1;commission;4.493177388;5.178571429;6.875;6.875;7.545454545;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
318;tj-29/05;4;2010; deltafina spa v european commission;0;commission;5.888888889;4.833333333;5.8;6.6;6.75;5.5;O'Higgins (IE);80.6;yes;10.41148837;1.246186047;common_law;ireland
434;tj-289/11, 290, 521;4;2013;deutsche bahn ag and others v european commission;0;plaintiff;5.272727273;3.472222222;5.854545455;8.613333333;6.454545455;8.166666667;Van der Woude (NL);73.8;yes;-10.76785106;2.530276596;civil_law;netherlands
305;tj-289/03;3;2008; british united provident association ltd bupa insurance ltd and bupa ireland ltd v commission of the european communities;1;plaintiff;4.833333333;4.493177388;6.571428571;7.810526316;7.842152632;7.842105263;Azizi (AT);76.12;no;-10.65414013;0;civil_law;austria
16;tj-289/01;1;2007; der grüne punkt - duales system deutschland gmbh v commission of the european communities;0;plaintiff;4.155555556;4.155555556;7.666666667;7.006666667;7.466666667;7.466666667;García-Valdecasas y Fernández (ES);69.22;yes;11.648;5.064;civil_law;spain
366;tj-288/06;8;2009; regionalny fundusz gospodarczy s;1;plaintiff;5.166666667;5.778787879;6.577941176;7.386363636;6.928571429;6.363636364;Dittrich (DE);79.34;no;-11.85245089;0.954897321;civil_law;germany
320;tj-287/11;9;2016;heitkamp bauholding gmbh v european commission;1;plaintiff;5.888888889;6.101851852;5.8;4.077777778;7.833333333;6.777777778;Kancheva (BG);69.76;no;-0.43;1.182;socialist;bulgaria
489;tj-286/09;7;2014;intel corp;0;plaintiff;5.611111111;5.778787879;6.2;7.386363636;7.75;6.363636364;Dittrich (DE);79.34;no;-11.85245089;0.954897321;civil_law;germany
74;tj-282/08;6;2012; grazer wechselseitige versicherung ag v european commission;1;plaintiff;4.836412564;3.021604938;7.566256413;8.205962556;7.857142857;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
129;tj-282/06;2;2007; sun chemical group siegwerk druckfarben ag and flint group germany gmbh v commission of the european communities;0;plaintiff;4.833333333;5.166666667;6.866666667;6.172527473;6.666666667;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
495;tj-282/02;4;2006; cementbouw handel & industrie bv v commission of the european communities;0;plaintiff;5.611111111;4.967948718;6.542857143;7.182051282;7.333333333;8;Mengozzi (IT);66.5;no;-17.23036458;1.426447917;civil_law;italy
65;tj-28/02;3;2005;First Data Corp. V Commission;0;plaintiff;4.836412564;4.428571429;6.571428571;6.571428571;7.923769238;7.142857143;Tiili (FI);81.28;no;1.831150943;4.51504717;civil_law;finland
578;tj-279/04;6;2010;éditions odile jacob sas v european commission;0;plaintiff;5.75;5.75;7.119891989;7.7;7.333333333;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
83;tj-279/02;3;2006; degussa ag v commission of the european communities;0;commission;4.836412564;4.428571429;6.571428571;6.571428571;7.923769238;7.142857143;Tiili (FI);81.28;no;1.831150943;4.51504717;civil_law;finland
331;tj-276/04;4;2008; compagnie maritime belge sa v commission of the european communities;0;plaintiff;5.888888889;3.181818182;5.8;8.672727273;7.99999991;7.909090909;Cooke (IE);80.6;yes;2.009623529;2.548588235;common_law;ireland
325;tj-275/11;3;2013;Télévision française 1 (TF1);1;plaintiff;5.888888889;5.222222222;5.8;8.066666667;8;8.333333333;Gratsias (EL);61.46;no;20.727;0.696;civil_law;greece
149;tj-274/01;4;2004; valmont nederland bv v commission of the european communities;1;commission;4.566239316;6.404761905;6.711111111;6.542857143;6.888888889;5.857142857;Legal  (FR);70.68;no;15.90978351;9.720350515;civil_law;france
362;tj-273/06, 297/06;8;2009; isd polska sp;1;plaintiff;5.166666667;5.778787879;6.577941176;7.386363636;6.928571429;6.363636364;Dittrich (DE);79.34;no;-11.85245089;0.954897321;civil_law;germany
561;tj-272/12;6;2014;energetický a prumyslový holding a;0;plaintiff;5.178571429;4.5;6.875;8.032142857;6.538461538;7.625;Collins (IE);80.6;no;2.975185841;1.263522124;common_law;ireland
459;tj-271/03;5;2008; deutsche telekom ag v commission of the european communities;0;plaintiff;5.166666667;4.881127451;6.577941176;6.577941176;6.888888889;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
353;tj-27/10;3;2014;ac-treuhand ag v european commission;0;plaintiff;5.888888889;6.333333333;5.8;4.7;8;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
500;tj-27/02;4;2004;kronofrance sa v commission of the european communities;1;commission;5.611111111;5.185185185;6.542857143;6.711111111;7.142857143;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
292;tj-269/03;3;2009;socratec - satellite navigation research & technology gmbh v commission of the european communities;0;plaintiff;4.833333333;4.493177388;6.875;7.810526316;7.25;7.842105263;Azizi (AT);76.12;no;-10.65414013;0;civil_law;austria
82;tj-268/08, 281;6;2012; land burgenland (autriche) (t-268/08) and republic of austria (t-281/08) v european commission;1;plaintiff;4.836412564;3.021604938;7.566256413;8.205962556;7.857142857;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
367;tj-268/06;8;2008; olympiaki aeroporia ypiresies ae v commission of the european communities;1;commission;5.166666667;5.166666667;6.577941176;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
254;tj-267/08, 279;8;2011; région nord-pas-de-calais (t-267/08) and communauté d’agglomération du douaisis (t-279/08) v european commission;1;plaintiff;4.88112746;5.75;6.69999999;7.7;7.545454545;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
465;tj-266/03;4;2007; groupement des cartes bancaires (cb) v commission of the european communities;0;plaintiff;6.444444444;5.611111111;5.466666667;5.466666667;7.333333333;8.666666667;Wiszniewska-Balecka (PL);69.56;no;4.31;2.586;socialist;poland
55;tj-266/02;3;2008; deutsche post ag v commission of the european communities;1;commission;4.493177388;4.428571429;7.566256413;6.571428571;7.842152632;7.142857143;Tiili (FI);81.28;no;1.831150943;4.51504717;civil_law;finland
309;tj-265/12;9;2016;schenker ltd v european commission;0;plaintiff;5.888888889;5.888888889;5.8;5.8;7.833333333;8;Czúcz (HU);67.4;no;12.90320202;0.117777778;socialist;hungary
457;tj-265/04, 292/04, 504/04;7;2009; tirrenia di navigazione spa caremar spa and others (t-292/04) and navigazione libera del golfo spa (t-504/04) v commission of the european communities;1;commission;5.166666667;3.318390805;7.7;7.859770115;6;6.2;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
579;tj-26/06;6;2010; trioplast wittenheim sa v european commission;0;plaintiff;5.75;4.566239316;7.119891989;7.101098901;7.333333333;7.769230769;Meij (NL);73.8;no;9.96528866;2.532268041;civil_law;netherlands
471;tj-26/02;4;2006; daiichi pharmaceutical co;0;commission;5.611111111;4.967948718;6.542857143;7.182051282;8;8;Mengozzi (IT);66.5;no;-17.23036458;1.426447917;civil_law;italy
119;tj-259/02, 264/02, 271/02;2;2006; raiffeisen zentralbank österreich ag and others v commission of the european communities;0;commission;4.833333333;4.833333333;6.866666667;6.866666667;6.666666667;6.666666667;Pirrung  (DE);79.34;no;-23.34488856;5.073516129;civil_law;germany
576;tj-258/10;8;2013;Orange;1;plaintiff;5.75;5.75;6.577941176;7.7;6.777777778;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
384;tj-257/10;5;2012; italian republic v european commission;1;plaintiff;5.166666667;5.166666667;6.172527473;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
282;tj-254/05;3;2007; fachvereinigung mineralfaserindustrie ev deutsche gruppe der eurima - european insulation manufacturers association v commission of the european communities;1;plaintiff;4.833333333;4.836410256;7.566256413;7.566025641;7.842152632;7.923076923;Jaeger (LU);66.74;no;18.79802632;1.047973684;civil_law;luxembourg
518;tj-254/00, 270/00, 277/00;6;2008;hotel cipriani spa and others v commission of the european communities;1;plaintiff;5;4.566239316;6.2;7.101098901;7.769237692;7.769230769;Meij (NL);73.8;no;9.96528866;2.532268041;civil_law;netherlands
656;tj-253/12;7;2015;hammar nordic plugg ab v european commission;1;plaintiff;4.259259259;4.259259259;8.133333333;8.133333333;8.166666667;8;Ulloa Rubio (ES);69.22;no;3.448;2.508;civil_law;spain
543;tj-251/11;5;2014;republic of austria v european commission;1;plaintiff;5.778787879;5.866666667;7.3;4.68;7.2;7.2;Schwarcz (SK);70.72;no;-1.785411765;2.532882353;socialist;slovakia
235;tj-250/12;2;2015;corporación empresarial de materiales de formerly sa v european commission;0;plaintiff;4.88112746;4.5;7.3;7.3;6.5;6.5;Madise (EE);78.06;no;-3.198607143;0.77725;socialist;estonia
425;tj-25/07;2;2009; iride spa and iride energia spa v commission of the european communities;1;plaintiff;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
280;tj-25/06;3;2011; alliance one inc;0;plaintiff;4.833333333;4.833333333;6.875;3;7.25;7.25;Cremona (MT);62.8;yes;18.105;2.876;civil_law;malta
212;tj-25/05;8;2010; kme germany kme france sas and kme italy spa v european commission;0;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
121;tj-25/04;2;2007; gonzález y sa v commission of the european communities;1;commission;4.833333333;4.566239316;6.866666667;7.101098901;6.666666667;7.769230769;Meij (NL);73.8;no;9.96528866;2.532268041;civil_law;netherlands
126;tj-246/99;2;2007; tirrenia di navigazione spa and others v commission of the european communities;1;plaintiff;4.833333333;3.318390805;6.866666667;7.859770115;6.666666667;6.2;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
270;tj-244/08;2;2011; konsum nord ekonomisk förening v european commission;1;commission;5.848484848;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
622;tj-243/09;6;2012; fédération de l'organisation économique fruits et légumes (fedecom) v european commission;1;plaintiff;4.424242424;5;6.828571429;6.828571429;7.545454545;7.857142857;Soldevila Fragoso (ES);69.22;no;12.391;2.46;civil_law;spain
655;tj-242/12;7;2015;société nationale des chemins de fer français (sncf) v european commission;1;plaintiff;4.259259259;4.259259259;8.133333333;8.133333333;8.166666667;8;Ulloa Rubio (ES);69.22;no;3.448;2.508;civil_law;spain
76;tj-241/01;3;2005;scandinavian airlines system ab v commission of the european communities;0;plaintiff;4.836412564;4.836410256;7.566256413;7.566025641;7.842152632;7.923076923;Jaeger (LU);66.74;no;18.79802632;1.047973684;civil_law;luxembourg
533;tj-240/07;6;2011; heineken nederland bv and heineken nv v european commission;0;commission;5.778787879;6.444444444;7.386363636;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
162;tj-24/07;5;2009; thyssenkrupp stainless ag v commission of the european communities;0;plaintiff;5.185185185;5.185185185;6.2;6.711111111;8.25;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
514;tj-24/06;7;2009; medienanstalt berlin-brandenburg (mabb) v commission of the european communities;1;plaintiff;4.787878788;4.787878788;6.668181818;6.668181818;6.2;8.454545455;Moavero Milanesi (IT);66.5;yes;-18.68;0.483;civil_law;italy
314;tj-24/05;4;2010; alliance one formerly standard commercial corp;0;commission;5.888888889;4.833333333;5.8;6.6;6.75;5.5;O'Higgins (IE);80.6;yes;10.41148837;1.246186047;common_law;ireland
10;tj-239/04, 323/04;1;2007; italian republic (t-239/04) and brandt italia spa (t-323/04) v commission of the european communities;1;plaintiff;4.155555556;6.333333333;7.666666667;4.7;7.466666667;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
268;tj-238/09;8;2011; Sniace, sa v european commission;1;plaintiff;4.88112746;5.75;6.69999999;7.7;7.545454545;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
577;tj-237/05;6;2010; éditions odile jacob sas v european commission;0;commission;5.75;5.75;7.119891989;7.7;7.333333333;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
183;tj-237/02;5;2006;technische glaswerke ilmenau gmbh v commission of the european communities;1;commission;5.185185185;5.185185185;5.871794872;6.711111111;6.538461538;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
145;tj-236/01, 239/01, 244/01, 246/01, 251/01, 252/01;2;2004;tokai carbon co. Ltd et al. V Commission of the European Commission;0;commission;4.566239316;4.833333333;7.119891989;6.866666667;6.666666667;6.666666667;Pirrung  (DE);79.34;no;-23.34488856;5.073516129;civil_law;germany
544;tj-235/07;6;2011; bavaria nv v european commission;0;commission;5.778787879;6.444444444;7.386363636;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
107;tj-234/95;5;2000; dsg dradenauer stahlgesellschaft mbh v commission of the european communities;1;plaintiff;4.833333333;4.909090909;6.866666667;6.072727273;6.888888889;6.727272727;Lindh (SW);82.1;no;23.786;3.398;civil_law;sweden
547;tj-234/07;6;2011;koninklijke grolsch nv v european commission;0;commission;5.778787879;5.75;7.386363636;7.7;6.363636364;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
517;tj-233/11, 262/11;4;2015;hellenic republic and ellinikos chrysos ae metalleion kai viomichanias chrysou v european commission;1;plaintiff;5;4.444444444;5.9;5.9;6.75;5.833333333;Kreuschitz (AT);76.12;no;8.890333333;4.871555556;civil_law;austria
166;tj-233/04;5;2008; kingdom of the netherlands v commission of the european communities;1;commission;5.185185185;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
492;tj-231/06, 237/06;5;2010; kingdom of the netherlands (t-231/06) and nederlandse omroep stichting (nos) (t-237/06) v european commission;1;plaintiff;5.611111111;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
200;tj-230/01, 232/01, 267/01, 269/01;5;2009; territorio histórico de álava - diputación foral de álava and comunidad autónoma del país vasco - gobierno vasco and others v commission of the european communities;1;plaintiff;5.185185185;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
141;tj-230/00;4;2003; daesang corp;0;commission;4.967948718;5.185185185;6.711111111;6.711111111;7.142857143;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
328;tj-23/09;4;2010; conseil national de l’ordre des pharmaciens (cnop) and conseil central de la section g de l’ordre national des pharmaciens (ccg) v european commission;0;plaintiff;5.888888889;5.888888889;5.8;5.8;6.75;8;Czúcz (HU);67.4;no;12.90320202;0.117777778;socialist;hungary
466;tj-229/05;4;2007; aepi elliniki etaireia pros prostasian tis pnevmatikis idioktisias ae v commission of the european communities;0;plaintiff;6.444444444;6.444444444;6.542857143;4.533333333;7.333333333;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
204;tj-227/01, 229/01, 265/01, 266/01, 270/01;5;2009; territorio histórico de álava - diputación foral de álava and comunidad autónoma del país vasco - gobierno vasco and others v commission of the european communities;1;plaintiff;5.185185185;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
588;tj-226/09, 230;8;2013;British Telecommunications plc et al v Commission;1;plaintiff;5.75;6.101851852;6.577941176;4.077777778;6.777777778;6.777777778;Kancheva (BG);69.76;no;-0.43;1.182;socialist;bulgaria
512;tj-224/10;6;2011; association belge des consommateurs test-achats asbl v european commission;0;plaintiff;4.787878788;4.787878788;6.828571429;6.668181818;7.857142857;8.454545455;Moavero Milanesi (IT);66.5;yes;-18.68;0.483;civil_law;italy
140;tj-224/00;4;2003; archer daniels midland company and archer daniels midland ingredients ltd v commission of the european communities;0;commission;4.967948718;5.185185185;6.711111111;6.711111111;7.142857143;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
136;tj-223/00;4;2003; kyowa hakko kogyo co;0;plaintiff;4.967948718;5.185185185;6.711111111;6.711111111;7.142857143;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
451;tj-222/04;8;2009; italian republic v commission of the european communities;1;plaintiff;5.166666667;3.021604938;6.577941176;8.205962556;6.928571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
258;tj-221/10;8;2012;Iberdrola, SA v european commission;1;plaintiff;4.88112746;5.75;6.828571429;7.7;7.545454545;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
138;tj-220/00;4;2003; cheil jedang corp;0;commission;4.967948718;5.185185185;6.711111111;6.711111111;7.142857143;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
496;tj-22/02, 23/02;4;2005; sumitomo chemical co;0;commission;5.611111111;4.967948718;6.542857143;7.182051282;7.333333333;8;Mengozzi (IT);66.5;no;-17.23036458;1.426447917;civil_law;italy
73;tj-219/99;1;2003; british airways plc v commission of the european communities;0;plaintiff;4.836412564;6.404761905;7.566256413;6.542857143;7.764758824;5.857142857;Legal  (FR);70.68;no;15.90978351;9.720350515;civil_law;france
633;tj-219/13;8;2016;pietro ferracci v european commission;1;plaintiff;5.166666667;5.166666667;6.583333333;6.2;7.75;7.75;Popescu (RO);66.88;no;-3.340980392;1.984509804;socialist;romania
242;tj-219/10;2;2014;autogrill sa v european commission;1;commission;4.88112746;5.314814815;7.3;7.847222222;6.444444444;6.444444444;Gervasoni (IT);66.5;no;32.49559223;2.850669903;civil_law;italy
351;tj-217/06;4;2011; arkema altuglas international sa and altumax europe sas v european commission;0;commission;5.888888889;6.333333333;5.8;4.7;6.75;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
43;tj-217/03, 245/03;1;2006; fédération nationale de la coopération bétail et viande (fncbv) (t-217/03) and fédération nationale des syndicats d'exploitants agricoles (fnsea) and others (t-245/03) v commission of the european communities;0;commission;4.155555556;4.155555556;7.666666667;7.006666667;7.466666667;7.466666667;García-Valdecasas y Fernández (ES);69.22;yes;11.648;5.064;civil_law;spain
190;tj-217/02;5;2006; ter lembeek international nv v commission of the european communities;1;plaintiff;5.185185185;4.881127451;5.871794872;6.577941176;6.538461538;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
244;tj-216/13;2;2013;competition — decisions and concerted practices — portuguese and spanish telecommunications markets — non-competition clause with respect to the iberian market inserted in the contract for the acquisition by telefónica of portugal telecom’s share in the brazilian mobile telephone operator vivo — legal safeguard ‘to the extent permitted by law’ — infringement by subject-matter — ancillary restriction — autonomy of the applicant’s conduct — potential competition — infringement by effects — calculation of the amount of the fine — request for examination of witnesses;0;commission;4.88112746;4.881127451;7.3;6.577941176;6.5;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
593;tj-216/06;4;2011; lucite international ltd and lucite international uk ltd v european commission;0;plaintiff;4.833333333;6.333333333;6.6;4.7;6.2;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
348;tj-214/06;3;2012; imperial chemical industries ltd v european commission;0;plaintiff;5.888888889;6.333333333;5.8;4.7;8;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
25;tj-213/01, 214/01;5;2006; österreichische postsparkasse ag and bank für arbeit und wirtschaft ag v commission of the european communities;0;plaintiff;4.155555556;4.155555556;7.666666667;7.006666667;7.466666667;7.466666667;García-Valdecasas y Fernández (ES);69.22;yes;11.648;5.064;civil_law;spain
291;tj-212/03;3;2008; mytravel group plc v commission of the european communities;0;plaintiff;4.833333333;5.178571429;6.875;6.875;7.25;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
157;tj-212/00;1;2002; nuove industrie molisane srl v commission of the european communities;1;plaintiff;4.566239316;5.185185185;7.119891989;6.711111111;6.888888889;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
390;tj-211/08;8;2011; putters international nv v european commission;0;plaintiff;5.166666667;5.166666667;7.386363636;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
288;tj-211/05;3;2009; italian republic v commission of the european communities;1;plaintiff;4.833333333;4.833333333;6.875;3;7.25;7.25;Cremona (MT);62.8;yes;18.105;2.876;civil_law;malta
298;tj-211/04, 215/04;3;2008; government of gibraltar (t-211/04) and united kingdom of great britain and northern ireland (t-215/04) v commission of the european communities;1;commission;4.833333333;4.833333333;6.571428571;3;7.842152632;7.25;Cremona (MT);62.8;yes;18.105;2.876;civil_law;malta
388;tj-210/08;8;2011; verhuizingen coppens nv v european commission;0;commission;5.166666667;5.166666667;7.386363636;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
